id64,name,date
491480123723,Aries Dark Region AQ-Y d14,2016-08-26 12:28:36
633339777690,Aries Dark Region DB-X c1-2,2017-03-26 19:32:48
2007729312410,Aries Dark Region DB-X c1-7,2017-01-22 22:34:41
2175124097363,Aries Dark Region DB-X d1-63,2017-01-06 14:49:20
2209483835731,Aries Dark Region DB-X d1-64,2016-12-09 00:51:47
2037685127507,Aries Dark Region FW-W d1-59,2016-09-30 16:36:08
2621800679763,Aries Dark Region FW-W d1-76,2016-11-03 17:07:42
1659744782675,Aries Dark Region GW-W d1-48,2016-12-12 21:57:03
2965414840659,Aries Dark Region GW-W d1-86,2016-12-23 08:17:57
358461805210,Aries Dark Region HR-W c1-1,2017-01-14 21:19:24
1178691651923,Aries Dark Region HR-W d1-34,2016-11-03 20:48:22
1522289035603,Aries Dark Region HR-W d1-44,2017-01-07 23:40:26
1831526680915,Aries Dark Region HR-W d1-53,2017-02-23 18:55:18
1865886419283,Aries Dark Region HR-W d1-54,2017-07-04 14:47:52
2557552235170,Aries Dark Region IH-V c2-9,2016-11-03 13:12:33
1458174857890,Aries Dark Region IM-V c2-5,2017-02-22 17:40:34
358461903530,Aries Dark Region JS-T c3-1,2016-10-12 04:35:06
1183363994266,Aries Dark Region JW-W c1-4,2017-04-28 04:58:19
1183296918178,Aries Dark Region KH-V c2-4,2016-12-12 19:02:56
4206953927338,Aries Dark Region MS-T c3-15,2016-12-03 15:23:06
633541137066,Aries Dark Region MS-T c3-2,2016-11-28 06:58:52
2282674262690,Aries Dark Region MX-U c2-8,2016-09-15 16:15:28
3382253064874,Aries Dark Region NN-T c3-12,2017-01-07 15:23:30
2282674295466,Aries Dark Region OI-T c3-8,2017-01-16 08:58:50
2868098049345,Aries Dark Region PY-R b4-1,2016-12-26 22:42:35
670148470081,Aries Dark Region VT-R b4-0,2016-10-05 03:23:03
27072119940,California Sector BA-A e6,2017-02-23 22:59:04
2007460844050,California Sector BV-Y c7,2016-10-02 15:44:17
2007460876826,California Sector DG-X c1-7,2016-08-19 19:51:40
147849169163,California Sector DL-Y d4,2016-12-11 05:40:10
633004200474,California Sector EB-X c1-2,2016-12-10 18:54:00
800700975371,California Sector EL-Y d23,2017-02-22 05:26:43
972482890003,California Sector HR-W d1-28,2016-11-08 19:03:12
3381850378786,California Sector JH-V c2-12,2016-12-10 18:06:12
1732582937122,California Sector JH-V c2-6,2017-02-18 15:27:37
2832094532130,California Sector LC-V c2-10,2017-02-24 04:13:35
4202466118027,Coalsack Sector IR-W d1-122,2020-06-16 02:54:48
13870731240993,Coalsack Sector VU-O b6-6,2017-12-06 04:18:11
2832363131546,Col 285 Sector BQ-X c1-10,2016-10-03 22:05:48
1968982444363,Col 285 Sector CV-Y d57,2016-12-04 13:48:23
2450018781515,Col 285 Sector CV-Y d71,2017-07-02 14:45:07
1350473599315,Col 285 Sector EB-X d1-39,2017-10-06 23:12:48
2278186518867,Col 285 Sector GW-W d1-66,2017-06-06 10:50:33
4481966084762,Col 285 Sector IL-X c1-16,2016-09-02 23:41:39
1183431201434,Col 285 Sector IL-X c1-4,2017-07-02 02:15:40
7266413389129,Col 285 Sector RI-R b5-3,2017-01-06 14:54:06
766374840651,Col 285 Sector ZZ-Y d22,2016-09-26 20:38:13
1900262951243,Delphi,2018-12-12 11:23:38
1183967810114,Evangelis,2020-02-03 10:39:58
457137146195,HIP 11154,2016-08-16 17:03:43
560216361299,HIP 11457,2016-09-03 20:20:26
10460547403,HIP 11700,2016-09-23 22:06:18
766358030675,HIP 11981,2016-10-18 08:43:24
83651105442,HIP 12916,2016-11-03 20:54:37
354041186643,HIP 12967,2017-02-07 00:22:40
147882723651,HIP 14405,2016-12-10 23:19:20
560233138515,HIP 14702,2016-10-05 03:27:12
285355215179,HIP 14746,2017-06-30 18:03:23
83584029338,HIP 14756,2017-02-24 22:07:17
525856639315,HIP 14908,2016-12-13 16:11:57
44820285763,HIP 14909,2016-11-17 19:49:46
388400925003,HIP 14969,2016-12-08 23:20:43
972550015315,HIP 15134,2016-12-06 16:06:13
182276016459,HIP 15443,2017-06-30 13:41:07
457137162563,HIP 15746,2016-12-14 20:45:51
285338454347,HIP 15823,2016-10-15 15:38:36
35666257060,HIP 15889,2017-04-12 15:36:43
358528979602,HIP 16171,2017-01-07 08:51:06
147899517259,HIP 16440,2016-12-12 18:33:04
525873400139,HIP 16572,2016-12-11 07:22:20
10460563779,HIP 16704,2017-02-02 15:14:05
1178708445531,HIP 16723,2016-12-12 18:20:11
147882740027,HIP 16795,2016-12-30 18:50:53
44837062979,HIP 16985,2017-04-28 20:55:49
83718214298,HIP 17044,2016-12-18 11:14:18
113539778883,HIP 17225,2017-01-07 20:33:05
319698209091,HIP 17497,2016-12-12 21:58:07
241824687268,HIP 17694,2017-02-24 05:05:49
216635771211,HIP 17837,2016-12-12 22:05:39
263299523748,HIP 17862,2016-12-12 21:27:56
319714969923,HIP 18117,2017-02-27 06:48:17
354074724683,HIP 18368,2016-09-22 06:25:53
457153923395,HIP 18730,2016-11-11 01:41:43
491513661763,HIP 18778,2017-06-12 16:47:36
903830538579,HIP 18909,2016-11-25 21:53:21
147899533643,HIP 19026,2016-10-31 08:03:17
216635771203,HIP 19549,2016-11-23 00:59:14
10477340987,HIP 19665,2016-12-12 21:56:55
130159723684,HIP 20318,2016-11-19 21:21:43
216652548427,HIP 20486,2016-12-16 22:26:53
79196817723,HIP 20644,2016-10-06 09:32:34
1075629230411,HIP 20785,2017-01-16 08:53:44
164519470244,HIP 20830,2017-05-07 07:40:34
663312369987,HIP 20859,2016-11-15 14:36:49
457153956179,HIP 20964,2016-11-01 16:26:52
79180040507,HIP 20989,2017-02-18 16:48:29
10477357379,HIP 21246,2017-02-10 10:18:00
8754033237,HIP 21251,2017-02-21 06:46:18
457153939779,HIP 21348,2016-11-19 20:01:43
113539795259,HIP 21373,2016-12-10 23:15:49
182276049219,HIP 22118,2016-10-25 16:19:35
250995525955,HIP 22334,2016-09-25 21:11:38
800751339859,HIP 22347,2016-11-27 09:50:27
525873432907,HIP 22382,2017-05-19 07:27:00
422794217795,HIP 22711,2016-10-18 19:55:34
697688885579,HIP 22851,2016-11-05 19:01:21
732031863115,HIP 23022,2017-02-25 10:57:47
560233171267,HIP 23269,2016-10-31 21:57:51
83852497546,HIP 24007,2016-10-18 19:55:34
79196850507,HIP 24934,2017-07-03 17:15:44
594609686859,HIP 25274,2017-07-03 20:22:08
2558424453698,Haki,2020-01-16 17:02:30
457137146171,Hind Sector GR-W d1-13,2016-11-20 22:10:03
2793599387987,Hyades Sector AQ-Y d81,2016-12-12 18:25:23
3205916248403,Hyades Sector AQ-Y d93,2016-12-12 17:43:57
5306398479018,Hyades Sector DB-X c1-19,2016-12-12 18:03:50
2282741502634,Hyades Sector DB-X c1-8,2017-01-30 02:10:53
5068732048721,Hyades Sector OC-V b2-2,2017-02-19 15:43:47
7268023739729,Hyades Sector PC-V b2-3,2017-04-05 11:22:54
4207021068954,Hyades Sector XO-A c15,2016-12-08 23:18:53
4481764758178,Hyades Sector ZU-Y c16,2017-02-19 22:05:06
2008668639810,Lembass,2020-01-16 09:06:25
2867829482793,Mel 22 Sector AX-A b14-1,2017-07-11 15:56:56
633608114826,Mel 22 Sector BV-P c5-2,2017-06-30 04:48:50
1183162602130,Mel 22 Sector CB-O c6-4,2017-07-05 08:38:34
1590991751483,Mel 22 Sector DB-X d1-46,2017-01-22 16:06:11
83852333714,Mel 22 Sector DG-O c6-0,2017-06-30 13:46:17
2557485191802,Mel 22 Sector FH-U c3-9,2016-10-26 01:56:50
1316113860931,Mel 22 Sector FM-V d2-38,2016-10-30 17:12:21
2312546273603,Mel 22 Sector FM-V d2-67,2016-10-31 21:58:04
1281754106179,Mel 22 Sector HH-V d2-37,2017-04-12 22:56:30
1831509920067,Mel 22 Sector HH-V d2-53,2016-12-12 20:17:23
2867292742929,Mel 22 Sector IO-G b11-1,2017-05-28 13:40:28
1732918612610,Mel 22 Sector IS-S c4-6,2017-07-07 19:55:36
491480107331,Mel 22 Sector JC-V d2-14,2017-05-02 20:58:00
525839845699,Mel 22 Sector JC-V d2-15,2017-07-05 05:08:23
1075595659587,Mel 22 Sector JC-V d2-31,2017-07-05 09:28:42
1419193043267,Mel 22 Sector JC-V d2-41,2016-12-04 00:41:24
2557485126266,Mel 22 Sector JX-T c3-9,2016-08-01 06:03:36
972533221699,Mel 22 Sector KC-V d2-28,2016-09-28 00:51:26
2072028088651,Mel 22 Sector LN-T d3-60,2017-02-24 18:38:25
2209467042123,Mel 22 Sector LN-T d3-64,2016-11-05 17:28:37
663329130819,Mel 22 Sector MC-V d2-19,2017-04-29 16:07:00
491496868163,Mel 22 Sector MX-U d2-14,2017-06-30 07:34:46
3107241005706,Mel 22 Sector NT-Q c5-11,2016-12-04 21:41:21
938190244163,Mel 22 Sector NX-U d2-27,2017-06-29 08:14:47
1075629197635,Mel 22 Sector NX-U d2-31,2017-06-29 10:34:44
2832295957130,Mel 22 Sector OO-Q c5-10,2017-01-08 20:10:15
1732784329354,Mel 22 Sector OO-Q c5-6,2016-11-25 09:34:12
1457906356866,Mel 22 Sector OY-R c4-5,2017-07-05 07:15:55
2867829482777,Mel 22 Sector SK-E b12-1,2017-07-05 04:50:05
633473929858,Mel 22 Sector TT-R c4-2,2017-06-30 04:16:29
670416839953,Mel 22 Sector UE-G b11-0,2016-11-02 22:54:38
1183296852610,Mel 22 Sector UT-R c4-4,2017-01-22 17:39:43
358394729106,Mel 22 Sector WK-O c6-1,2017-07-05 00:22:00
2869439964433,Mel 22 Sector YU-F b11-1,2017-01-22 17:39:38
7265608017169,Mel 22 Sector ZM-H b11-3,2016-11-05 15:37:21
358595990154,Mel 22 Sector ZU-P c5-1,2017-06-27 22:25:31
224644818084,Merope,2017-02-24 05:06:02
2965515536771,Musca Dark Region CQ-Y d86,2017-02-24 07:32:31
11629395710730,Musca Dark Region GM-V c2-42,2016-11-04 03:49:27
938290973067,Musca Dark Region GW-W d1-27,2016-10-21 22:33:47
909224448778,Musca Dark Region HM-V c2-3,2016-11-19 13:32:58
8880683750154,Musca Dark Region HM-V c2-32,2016-12-06 18:27:16
6681727603466,Musca Dark Region IM-V c2-24,2017-01-11 06:15:16
6956605510410,Musca Dark Region IM-V c2-25,2017-03-15 16:11:14
9472684729873,Musca Dark Region JI-R b5-4,2017-07-10 13:21:06
10529951191826,Musca Dark Region LS-T c3-38,2017-05-22 13:00:54
13870462805529,Musca Dark Region MO-P b6-6,2017-06-03 08:18:05
2875614897689,Musca Dark Region PJ-P b6-1,2017-04-28 06:17:11
11671707919897,Musca Dark Region PJ-P b6-5,2016-10-06 19:04:19
3108180300354,Onoros,2020-01-16 11:09:44
2007863562882,Pleiades Sector AV-Y c7,2016-11-15 17:40:57
358529045130,Pleiades Sector BG-X c1-1,2016-11-21 01:25:04
2832430207626,Pleiades Sector BG-X c1-10,2016-10-10 17:58:30
3931941835402,Pleiades Sector BG-X c1-14,2017-07-03 18:27:30
2868903552265,Pleiades Sector BQ-X b1-1,2017-02-09 22:20:43
2037685143875,Pleiades Sector BQ-Y d59,2016-10-12 02:19:09
2312563050819,Pleiades Sector BQ-Y d67,2016-10-02 11:30:28
670685603129,Pleiades Sector CB-N b7-0,2017-01-21 18:10:17
1522272274755,Pleiades Sector CL-Y d44,2016-12-12 20:17:23
670148404521,Pleiades Sector CQ-P b5-0,2016-11-09 00:53:52
1183364059778,Pleiades Sector CV-Y c4,2016-09-26 18:36:39
5067389805833,Pleiades Sector DG-X b1-2,2016-11-20 17:02:11
3107442332298,Pleiades Sector DG-X c1-11,2017-01-16 01:01:41
3932076053130,Pleiades Sector DG-X c1-14,2017-03-25 19:55:20
633541104258,Pleiades Sector DQ-Y c2,2017-06-12 16:47:35
1183296918146,Pleiades Sector DQ-Y c4,2016-09-25 22:39:02
668806489361,Pleiades Sector DR-V b2-0,2016-12-14 20:45:51
2869708727553,Pleiades Sector EA-Z b1,2016-10-04 18:47:06
633474028170,Pleiades Sector EB-X c1-2,2016-12-10 17:21:03
668538119449,Pleiades Sector EC-U b3-0,2016-11-28 07:34:25
5067121567001,Pleiades Sector EH-U b3-2,2016-12-09 22:07:45
800751323459,Pleiades Sector EL-Y d23,2016-10-21 04:31:19
2832564392586,Pleiades Sector FB-X c1-10,2017-01-10 15:52:09
1733052764810,Pleiades Sector FB-X c1-6,2016-12-08 17:05:28
1109972175171,Pleiades Sector FG-Y d32,2016-12-10 23:19:22
633541202578,Pleiades Sector FR-V c2-2,2017-01-09 23:04:50
2007930737298,Pleiades Sector FR-V c2-7,2016-09-03 23:59:21
5066853197089,Pleiades Sector FS-S b4-2,2016-12-06 16:42:20
594576132427,Pleiades Sector FW-W d1-17,2016-12-09 06:09:25
1041252731211,Pleiades Sector FW-W d1-30,2016-10-29 01:05:44
1281770899787,Pleiades Sector FW-W d1-37,2017-01-09 10:46:19
1900246190411,Pleiades Sector FW-W d1-55,2016-10-30 11:25:48
2037685143883,Pleiades Sector FW-W d1-59,2016-12-03 10:06:37
1144348690755,Pleiades Sector GG-Y d33,2016-09-26 01:52:11
670685603137,Pleiades Sector GH-L b8-0,2016-12-12 18:02:32
2868098508073,Pleiades Sector GI-R b5-1,2016-11-04 02:33:36
358596154002,Pleiades Sector GM-V c2-1,2016-11-18 21:14:22
908351967890,Pleiades Sector GM-V c2-3,2016-12-05 23:27:48
1865903229259,Pleiades Sector GW-W d1-54,2016-12-08 05:21:12
2243860351307,Pleiades Sector GW-W d1-65,2017-01-20 04:26:14
2346939566411,Pleiades Sector GW-W d1-68,2016-09-29 02:11:32
7266413192473,Pleiades Sector HC-U b3-3,2017-02-01 22:13:37
3657063895698,Pleiades Sector HH-V c2-13,2016-09-06 15:16:20
1732918547090,Pleiades Sector HH-V c2-6,2017-01-16 08:58:39
2869440226617,Pleiades Sector HM-M b7-1,2017-01-06 18:03:22
2832564425362,Pleiades Sector HM-V c2-10,2016-10-22 06:55:12
4206953960082,Pleiades Sector HM-V c2-15,2017-01-21 21:15:46
903813761355,Pleiades Sector HR-W d1-26,2016-12-08 23:18:57
2209483819339,Pleiades Sector HR-W d1-64,2017-02-23 22:47:17
2278203296075,Pleiades Sector HR-W d1-66,2017-02-21 20:32:45
4481764725394,Pleiades Sector IH-V c2-16,2017-02-24 07:12:16
908351935122,Pleiades Sector IH-V c2-3,2017-02-22 23:53:01
4481898975890,Pleiades Sector IM-V c2-16,2016-12-05 23:28:10
1183364092562,Pleiades Sector IM-V c2-4,2016-12-05 23:28:10
1281787660619,Pleiades Sector IR-W d1-37,2017-01-07 09:13:24
1316147398987,Pleiades Sector IR-W d1-38,2017-01-07 09:10:02
2106421381451,Pleiades Sector IR-W d1-61,2017-01-06 17:59:22
2621817456971,Pleiades Sector IR-W d1-76,2016-11-03 22:07:03
2869172184353,Pleiades Sector IX-S b4-1,2016-11-26 14:32:48
9466241951009,Pleiades Sector IX-S b4-4,2016-11-04 23:19:49
5067926807833,Pleiades Sector JC-U b3-2,2017-02-24 05:05:08
2557552235154,Pleiades Sector JC-V c2-9,2017-02-24 00:01:55
1733052764818,Pleiades Sector JH-V c2-6,2016-11-23 19:04:07
1487929297227,Pleiades Sector JM-W d1-43,2016-11-05 17:28:35
1797166942539,Pleiades Sector JM-W d1-52,2016-11-01 15:47:23
4756575556250,Pleiades Sector JS-T c3-17,2016-12-09 22:09:58
83785388698,Pleiades Sector JX-T c3-0,2016-09-19 06:41:35
358730338962,Pleiades Sector KH-V c2-1,2016-11-29 03:27:48
908486152850,Pleiades Sector KH-V c2-3,2016-09-25 01:24:18
2007997780626,Pleiades Sector KH-V c2-7,2016-10-24 14:09:09
1350507120971,Pleiades Sector KM-W d1-39,2016-11-17 19:49:42
1384866859339,Pleiades Sector KM-W d1-40,2016-11-17 19:49:42
2869172118817,Pleiades Sector KS-S b4-1,2016-09-29 14:13:37
3107375223450,Pleiades Sector KS-T c3-11,2016-12-10 23:15:24
2557619409562,Pleiades Sector KS-T c3-9,2016-11-17 15:06:40
7265607951657,Pleiades Sector KT-Q b5-3,2016-11-14 18:26:31
7266950128929,Pleiades Sector LN-S b4-3,2017-01-09 10:17:41
5066852869401,Pleiades Sector LN-T b3-2,2017-01-07 06:37:22
3107308081818,Pleiades Sector LN-T c3-11,2016-11-10 18:37:04
2007796454042,Pleiades Sector LN-T c3-7,2016-11-02 22:08:48
633541169818,Pleiades Sector LS-T c3-2,2016-12-08 05:21:12
633406853778,Pleiades Sector LX-U c2-2,2017-01-06 12:21:06
5067390068009,Pleiades Sector LY-Q b5-2,2016-11-01 13:42:19
83852399250,Pleiades Sector MC-V c2-0,2016-11-15 16:50:14
1733119840914,Pleiades Sector MC-V c2-6,2016-11-22 15:19:32
2282875654802,Pleiades Sector MC-V c2-8,2016-11-16 17:13:34
670685472017,Pleiades Sector MM-V b2-0,2016-12-03 22:00:20
5068731983121,Pleiades Sector MM-V b2-2,2017-01-07 16:01:42
1732985655962,Pleiades Sector MN-T c3-6,2016-12-12 18:21:08
2868634985753,Pleiades Sector MS-T b3-1,2016-12-20 06:07:54
1732985590418,Pleiades Sector MX-U c2-6,2016-11-12 11:50:08
1865903212883,Pleiades Sector MX-U d2-54,2016-12-19 22:21:27
2175140858195,Pleiades Sector MX-U d2-63,2016-11-25 17:38:43
670417364265,Pleiades Sector ND-R b5-0,2017-01-19 16:48:00
4206953927322,Pleiades Sector NN-T c3-15,2016-12-11 08:05:08
2868635051297,Pleiades Sector OD-S b4-1,2017-01-07 20:20:55
2007863530138,Pleiades Sector OI-T c3-7,2016-10-02 19:23:02
9465705080113,Pleiades Sector OJ-P b6-4,2017-02-21 21:39:42
5068732179745,Pleiades Sector ON-S b4-2,2016-12-09 21:08:33
7267755435297,Pleiades Sector ON-S b4-3,2016-11-13 12:25:39
1183364059802,Pleiades Sector ON-T c3-4,2017-02-03 12:51:06
9466242016561,Pleiades Sector OO-P b6-4,2017-02-19 22:04:32
1732985557650,Pleiades Sector OS-U c2-6,2017-01-07 07:20:14
2007863464594,Pleiades Sector OS-U c2-7,2016-10-12 04:34:13
5306398479010,Pleiades Sector OY-R c4-19,2016-12-12 18:03:10
2557686452890,Pleiades Sector PI-T c3-9,2016-12-20 06:08:03
2869977359649,Pleiades Sector PN-S b4-1,2017-01-07 13:50:15
669880100121,Pleiades Sector PN-T b3-0,2016-09-08 16:41:00
908351869594,Pleiades Sector QD-T c3-3,2017-01-08 08:13:19
2832631468698,Pleiades Sector QI-T c3-10,2017-01-10 19:39:53
5067121435945,Pleiades Sector QJ-Q b5-2,2017-01-07 08:51:02
669075055921,Pleiades Sector QZ-O b6-0,2016-11-01 09:06:53
669880296745,Pleiades Sector RO-Q b5-0,2017-01-15 17:56:49
670148863281,Pleiades Sector SE-P b6-0,2017-02-19 13:18:59
3382253064866,Pleiades Sector SO-R c4-12,2016-11-15 20:58:54
669612057913,Pleiades Sector SP-N b7-0,2017-01-09 16:00:06
2868098245937,Pleiades Sector SU-O b6-1,2017-01-16 08:58:42
7266681759033,Pleiades Sector UK-N b7-3,2016-10-29 07:12:09
5067121632521,Pleiades Sector UZ-X b1-2,2016-11-15 17:40:51
669343491385,Pleiades Sector VF-N b7-0,2016-11-16 22:12:12
669880427833,Pleiades Sector VK-N b7-0,2017-02-23 18:48:02
5068195112233,Pleiades Sector WE-Q b5-2,2016-11-03 20:49:56
2868098114865,Pleiades Sector WK-O b6-1,2017-02-07 21:28:12
2868097983785,Pleiades Sector WU-P b5-1,2017-07-05 06:49:47
5068463547689,Pleiades Sector XE-Q b5-2,2016-11-14 18:21:37
2557686485626,Pleiades Sector XO-A c9,2016-10-06 09:32:34
2868366419241,Pleiades Sector XU-P b5-1,2017-01-12 14:38:36
2557619409538,Pleiades Sector YZ-Y c9,2017-04-28 06:19:42
668806620433,Pleiades Sector ZA-W b2-0,2016-12-05 23:27:39
1384850098491,Pleiades Sector ZE-A d40,2017-01-08 12:34:17
670417233209,Pleiades Sector ZF-N b7-0,2016-12-13 01:24:45
2868903748881,Pleiades Sector ZK-W b2-1,2016-09-16 18:28:27
669343098153,Pleiades Sector ZP-P b5-0,2017-07-21 02:56:24
7268023805233,Pleiades Sector ZU-O b6-3,2016-12-04 18:34:48
3932076053122,Pleiades Sector ZZ-Y c14,2017-01-07 15:23:59
259004556452,Pleione,2017-02-24 05:05:52
594676730147,Shenve,2020-01-16 08:55:35
3932277478106,Shinrarta Dezhra,2017-02-24 09:52:01
358730306178,Struve's Lost Sector NN-T c3-1,2016-12-07 18:36:47
908217782938,Synuefai RK-Y c17-3,2017-07-23 19:45:15
3382051738266,Synuefai WV-X c17-12,2017-07-04 13:29:58
2007662170778,Synuefai YQ-X c17-7,2017-07-05 20:49:12
2282540077722,Synuefai YQ-X c17-8,2017-07-05 23:30:04
2381316081995,Synuefe HZ-M d8-69,2017-05-20 15:51:34
1728481036619,Synuefe JU-M d8-50,2017-02-13 17:00:37
358730404498,Synuefe LD-A c17-1,2017-06-03 22:21:48
908486218386,Synuefe LD-A c17-3,2016-12-21 23:56:59
697672075595,Synuefe MK-M d8-20,2017-04-14 07:26:46
1934622673235,Synuefe OV-K d9-56,2017-05-02 20:42:38
3657399440018,Synuefe RT-Z c16-13,2016-11-18 23:42:09
671222277425,Synuefe UK-V b35-0,2017-01-07 22:04:58
2832698610330,Synuefe UZ-X c17-10,2016-11-24 16:45:06
3382454424218,Synuefe UZ-X c17-12,2016-10-07 16:38:18
2282942763674,Synuefe WU-X c17-8,2017-02-17 21:51:51
9467584128281,Synuefe XV-B b33-4,2018-01-14 07:57:43
358797382298,Synuefe YP-X c17-1,2016-12-07 18:43:27
2282942730906,Synuefe YP-X c17-8,2017-01-13 22:41:31
3382185988722,Taurus Dark Region BQ-Y c12,2016-11-08 22:55:54
3107442332274,Taurus Dark Region BV-Y c11,2017-01-17 18:05:51
1831509920059,Taurus Dark Region CL-Y d53,2016-10-25 02:08:45
903813794115,Taurus Dark Region DB-X d1-26,2016-10-26 16:42:02
1865886435643,Taurus Dark Region DL-Y d54,2016-11-23 19:45:07
908284826234,Taurus Dark Region FW-W c1-3,2017-04-19 00:36:28
2557686518402,Taurus Dark Region JH-V c2-9,2017-01-09 21:57:17
2867829875961,Taurus Dark Region MY-R b4-1,2017-02-12 20:15:29
2832631468674,Taurus Dark Region OX-U c2-10,2016-08-08 00:23:29
670417167601,Taurus Dark Region QN-T b3-0,2016-11-04 22:56:03
669880493313,Taurus Dark Region QO-Q b5-0,2016-10-08 04:43:39
2833302360650,Wellington,2020-01-16 09:06:09
675784893593,Witch Head Sector BG-O b6-0,2016-12-04 19:32:44
2558424486466,Witch Head Sector FB-X c1-9,2017-02-21 03:04:52
2283546546754,Witch Head Sector HW-W c1-8,2016-11-16 21:59:58
676321830033,Witch Head Sector XE-Q b5-0,2016-06-28 06:35:46
83651203722,Wredguia UB-W c15-0,2017-04-22 15:53:03
2759239665987,Wredguia VX-L d7-80,2016-10-26 16:42:02
5031654855306,Wregoe RA-W c15-18,2017-03-04 23:07:22
